Zone,"Zone UTF8",Delegated,"Registry Name","Registry Alias","Registry Info URL","Registry URL","Backend Name","Backend Alias","Backend Info URL","Backend URL","Whois Hostname","Whois Charset","Whois IPv6","Whois Options","Trademark Open","Trademark Close"
dell,dell,1,"Dell Inc.",Dell-Inc,http://ntldstats.com/registry/Dell-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.dell,utf8,1,,,
hsbc,hsbc,1,"HSBC Holdings PLC",HSBC-Holdings-PLC,http://ntldstats.com/registry/HSBC-Holdings-PLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.hsbc,utf8,1,,,
abb,abb,1,"ABB Ltd",ABB-Ltd,http://ntldstats.com/registry/ABB-Ltd,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.abb,utf8,1,,,
airtel,airtel,1,"Bharti Airtel Limited",Bharti-Airtel-Limited,http://ntldstats.com/registry/Bharti-Airtel-Limited,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.airtel,utf8,1,,,
xerox,xerox,1,"Xerox DNHC LLC",Xerox-DNHC-LLC,http://ntldstats.com/registry/Xerox-DNHC-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.xerox,utf8,1,,,
crown,crown,1,"Crown Equipment Corporation",Crown-Equipment-Corporation,http://ntldstats.com/registry/Crown-Equipment-Corporation,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.crown,utf8,1,,,
redstone,redstone,1,"Redstone Haute Couture Co., Ltd.",Redstone-Haute-Couture-Co-Ltd,http://ntldstats.com/registry/Redstone-Haute-Couture-Co-Ltd,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
ice,ice,1,"IntercontinentalExchange, Inc.",IntercontinentalExchange-Inc,http://ntldstats.com/registry/IntercontinentalExchange-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.ice,utf8,1,,,
ntt,ntt,1,"NIPPON Telegraph and Telephone Corp.",NIPPON-TELEGRAPH-AND-TELEPHONE-CORPORATION,http://ntldstats.com/registry/NIPPON-TELEGRAPH-AND-TELEPHONE-CORPORATION,https://www.ntt.co.jp/,"Japan Registry Services Co., Ltd.",Japan-Registry-Services-Co-Ltd,http://ntldstats.com/backend/Japan-Registry-Services-Co-Ltd,https://jprs.co.jp/en/,whois.nic.ntt,utf8,1,,,
hitachi,hitachi,1,"Hitachi, Ltd.",Hitachi-Ltd,http://ntldstats.com/registry/Hitachi-Ltd,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.hitachi,utf8,1,,,
bms,bms,1,"Bristol-Myers Squibb Company",BristolMyers-Squibb-Company,http://ntldstats.com/registry/BristolMyers-Squibb-Company,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.bms,utf8,1,,,
saxo,saxo,1,"Saxo Bank A/S",Saxo-Bank-AS,http://ntldstats.com/registry/Saxo-Bank-AS,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.saxo,utf8,1,,,
xn--kcrx77d1x4a,飞利浦,1,"Koninklijke Philips N.V.",Koninklijke-Philips-NV,http://ntldstats.com/registry/Koninklijke-Philips-NV,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.xn--kcrx77d1x4a,utf8,1,,,
xn--nyqy26a,健康,1,"Stable Tone Limited",Stable-Tone-Limited,http://ntldstats.com/registry/Stable-Tone-Limited,http://www.stabletone.com,"Beijing Tele-info Network Technology Co., Ltd.",Beijing-Teleinfo-Network-Technology-Co-Ltd,http://ntldstats.com/backend/Beijing-Teleinfo-Network-Technology-Co-Ltd,https://www.teleinfo.cn/,whois.nic.xn--nyqy26a,utf8,0,,2015-10-27,2016-01-25
viva,viva,1,"Saudi Telecom Company",Saudi-Telecom-Company,http://ntldstats.com/registry/Saudi-Telecom-Company,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2016-07-28,2016-10-26
lotte,lotte,1,"Lotte Holdings Co., Ltd.",Lotte-Holdings-Co-Ltd,http://ntldstats.com/registry/Lotte-Holdings-Co-Ltd,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.lotte,utf8,1,,,
kinder,kinder,1,"Ferrero Trading Lux S.A.",Ferrero-Trading-Lux-SA,http://ntldstats.com/registry/Ferrero-Trading-Lux-SA,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.kinder,utf8,1,,,
one,one,1,"One Registry",Onecom-AS,http://ntldstats.com/registry/Onecom-AS,https://get.one/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.one,utf8,1,,2015-05-20,2015-08-18
zara,zara,1,"Industria de Dise?o Textil, S.A.",Industria-de-Dise-o-Textil-SA-INDITEX-SA,http://ntldstats.com/registry/Industria-de-Dise-o-Textil-SA-INDITEX-SA,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
tires,tires,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2015-03-23,2015-06-23
philips,philips,1,"Koninklijke Philips N.V.",Koninklijke-Philips-NV,http://ntldstats.com/registry/Koninklijke-Philips-NV,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.philips,utf8,1,,,
design,design,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.design,utf8,1,,2015-05-05,2015-08-03
fans,fans,1,"ZDNS International Limited",ZDNS-International-Limited,http://ntldstats.com/registry/ZDNS-International-Limited,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
sbs,sbs,1,"Shortdot SA",Shortdot-SA,http://ntldstats.com/registry/Shortdot-SA,https://shortdot.bond/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2016-01-28,2021-07-09
kyoto,kyoto,1,"Academic Institution: Kyoto Jyoho Gakuen",Academic-Institution-Kyoto-Jyoho-Gakuen,http://ntldstats.com/registry/Academic-Institution-Kyoto-Jyoho-Gakuen,https://kcg.edu/,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.kyoto,utf8,1,,2016-02-10,2016-05-10
sandvikcoromant,sandvikcoromant,1,"Sandvik AB",Sandvik-AB,http://ntldstats.com/registry/Sandvik-AB,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.sandvikcoromant,utf8,1,,,
zuerich,zuerich,1,"Kanton Zürich",Kanton-Z-rich-Canton-of-Zurich,http://ntldstats.com/registry/Kanton-Z-rich-Canton-of-Zurich,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2021-11-22,2022-02-20
mma,mma,1,"MMA IARD",MMA-IARD,http://ntldstats.com/registry/MMA-IARD,,AFNIC,AFNIC,http://ntldstats.com/backend/AFNIC,https://www.afnic.fr/,whois.nic.mma,utf8,1,,2015-09-01,2015-11-30
cars,cars,1,"XYZ.COM LLC",XYZCOM-LLC,http://ntldstats.com/registry/XYZCOM-LLC,https://xyz.xyz/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2016-01-20,2016-04-19
hangout,hangout,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
sandvik,sandvik,1,"Sandvik AB",Sandvik-AB,http://ntldstats.com/registry/Sandvik-AB,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.sandvik,utf8,1,,,
auto,auto,1,"XYZ.COM LLC",XYZCOM-LLC,http://ntldstats.com/registry/XYZCOM-LLC,https://xyz.xyz/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2016-01-20,2016-04-19
giving,giving,1,"Public Interest Registry (PIR)",Public-Interest-Registry,http://ntldstats.com/registry/Public-Interest-Registry,https://thenew.org/org-people/,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.giving,utf8,1,,2023-01-20,2023-04-20
jaguar,jaguar,1,"Jaguar Land Rover Ltd",Jaguar-Land-Rover-Ltd,http://ntldstats.com/registry/Jaguar-Land-Rover-Ltd,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.jaguar,utf8,1,,,
gucci,gucci,1,"Guccio Gucci S.p.a.",Guccio-Gucci-Spa,http://ntldstats.com/registry/Guccio-Gucci-Spa,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.gucci,utf8,1,,,
landrover,landrover,1,"Jaguar Land Rover Ltd",Jaguar-Land-Rover-Ltd,http://ntldstats.com/registry/Jaguar-Land-Rover-Ltd,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.landrover,utf8,1,,,
fairwinds,fairwinds,1,"FairWinds Partners, LLC",FairWinds-Partners-LLC,http://ntldstats.com/registry/FairWinds-Partners-LLC,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.fairwinds,utf8,1,,,
walter,walter,1,"Sandvik AB",Sandvik-AB,http://ntldstats.com/registry/Sandvik-AB,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.walter,utf8,1,,,
stada,stada,1,"STADA Arzneimittel AG",STADA-Arzneimittel-AG,http://ntldstats.com/registry/STADA-Arzneimittel-AG,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
sex,sex,1,"ICM Registry LLC",ICM-Registry-LLC,http://ntldstats.com/registry/ICM-Registry-LLC,https://icmregistry.biz/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.sex,utf8,1,,2015-11-04,2016-02-02
ford,ford,1,"Ford Motor Company",Ford-Motor-Company,http://ntldstats.com/registry/Ford-Motor-Company,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.ford,utf8,1,,,
lincoln,lincoln,1,"Ford Motor Company",Ford-Motor-Company,http://ntldstats.com/registry/Ford-Motor-Company,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.lincoln,utf8,1,,,
goog,goog,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,2016-12-13,2017-03-13
goldpoint,goldpoint,1,"YODOBASHI CAMERA CO.,LTD.",YODOBASHI-CAMERA-COLTD,http://ntldstats.com/registry/YODOBASHI-CAMERA-COLTD,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.goldpoint,utf8,1,,,
jcb,jcb,1,"JCB Co., Ltd.",JCB-Co-Ltd,http://ntldstats.com/registry/JCB-Co-Ltd,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.jcb,utf8,1,,,
accountant,accountant,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.accountant,utf8,1,,,
yodobashi,yodobashi,1,"YODOBASHI CAMERA CO.,LTD.",YODOBASHI-CAMERA-COLTD,http://ntldstats.com/registry/YODOBASHI-CAMERA-COLTD,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.yodobashi,utf8,1,,,
review,review,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.review,utf8,1,,,
win,win,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.win,utf8,1,,,
faith,faith,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.faith,utf8,1,,,
download,download,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.download,utf8,1,,,
loan,loan,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.loan,utf8,1,,,
ricoh,ricoh,1,"Ricoh Company, Ltd.",Ricoh-Company-Ltd,http://ntldstats.com/registry/Ricoh-Company-Ltd,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.ricoh,utf8,1,,,
barclays,barclays,1,"Barclays Bank PLC",Barclays-Bank-PLC,http://ntldstats.com/registry/Barclays-Bank-PLC,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.barclays,utf8,1,,,
date,date,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.date,utf8,1,,,
barclaycard,barclaycard,1,"Barclays Bank PLC",Barclays-Bank-PLC,http://ntldstats.com/registry/Barclays-Bank-PLC,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.barclaycard,utf8,1,,,
dclk,dclk,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
aramco,aramco,1,"Aramco Services Company",Aramco-Services-Company,http://ntldstats.com/registry/Aramco-Services-Company,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.aramco,utf8,1,,,
xn--mgba3a3ejt,??????,1,"Aramco Services Company",Aramco-Services-Company,http://ntldstats.com/registry/Aramco-Services-Company,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.xn--mgba3a3ejt,utf8,1,,,
xn--ngbe9e0a,????,1,"Kuwait Finance House",Kuwait-Finance-House,http://ntldstats.com/registry/Kuwait-Finance-House,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2018-02-21,2018-05-22
epson,epson,1,"Seiko Epson Corporation",Seiko-Epson-Corporation,http://ntldstats.com/registry/Seiko-Epson-Corporation,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.epson,utf8,1,,,
mtn,mtn,1,"MTN Dubai Limited",MTN-Dubai-Limited,http://ntldstats.com/registry/MTN-Dubai-Limited,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.mtn,utf8,1,,,
ads,ads,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
earth,earth,1,"Interlink Co., Ltd.",Interlink-Co-Ltd,http://ntldstats.com/registry/Interlink-Co-Ltd,https://www.interlink.or.jp/gtld/info.html,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.earth,utf8,1,,2015-11-19,2016-02-17
nico,nico,1,"DWANGO Co., Ltd.",DWANGO-Co-Ltd,http://ntldstats.com/registry/DWANGO-Co-Ltd,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.nico,utf8,1,,,
gea,gea,1,"GEA Group Aktiengesellschaft",GEA-Group-Aktiengesellschaft,http://ntldstats.com/registry/GEA-Group-Aktiengesellschaft,,"LEMARIT GmbH",LEMARIT-GmbH,http://ntldstats.com/backend/LEMARIT-GmbH,https://www.lemaritregistry.com/,whois.nic.gea,utf8,1,,,
tab,tab,1,"Tabcorp Holdings Limited",Tabcorp-Holdings-Limited,http://ntldstats.com/registry/Tabcorp-Holdings-Limited,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.tab,utf8,1,,,
man,man,1,"MAN SE",MAN-SE,http://ntldstats.com/registry/MAN-SE,,"Knipp Medien und Kommunikation GmbH",Knipp-Medien-und-Kommunikation-GmbH,http://ntldstats.com/backend/Knipp-Medien-und-Kommunikation-GmbH,1,whois.nic.man,utf8,1,"-C utf8",,
courses,courses,1,"Registry Services, LLC",Registry-Services-LLC,http://ntldstats.com/registry/Registry-Services-LLC,https://registry.godaddy/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.courses,utf8,1,,2015-09-23,2015-12-22
racing,racing,1,"Global Registry Services Limited",Global-Registry-Services-Limited,http://ntldstats.com/registry/Global-Registry-Services-Limited,https://grs.domains/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.racing,utf8,1,,,
chat,chat,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2015-05-11,2015-08-11
norton,norton,1,"Symantec Corporation",Symantec-Corporation,http://ntldstats.com/registry/Symantec-Corporation,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.norton,utf8,1,,,
boats,boats,1,"XYZ.COM LLC",XYZCOM-LLC,http://ntldstats.com/registry/XYZCOM-LLC,https://xyz.xyz/,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,2016-04-06,2018-05-16
bingo,bingo,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2015-05-11,2015-08-11
style,style,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2015-05-11,2015-08-11
tennis,tennis,1,"Binky Moon, LLC",Binky-Moon-LLC,http://ntldstats.com/registry/Binky-Moon-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.donuts.co,utf8,1,,2015-05-11,2015-08-11
live,live,1,"Dog Beach, LLC",Dog-Beach-LLC,http://ntldstats.com/registry/Dog-Beach-LLC,https://identity.digital,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.live,utf8,1,,2015-10-21,2016-01-19
page,page,1,"Charleston Road Registry Inc.",Charleston-Road-Registry-Inc,http://ntldstats.com/registry/Charleston-Road-Registry-Inc,https://www.registry.google,"Google Inc.",Google-Inc,http://ntldstats.com/backend/Google-Inc,https://www.registry.google/,whois.nic.google,utf8,1,,,
