domain,num_aaaa_fail,rate_all,num_aaaa_all,num_aaaa_success,rate_aaaa_fail
ip1865110026.funshion.com,2,0.00%,2,0,100.00%
upload-va.synacast.com,2,0.00%,2,0,100.00%
gss0.baidu.com,2,0.00%,2,0,100.00%
bkimg.cdn.bcebos.com,2,0.00%,2,0,100.00%
baikebcs.cdn.bcebos.com,2,0.00%,2,0,100.00%
tangram-config.gdt.qq.com,2,0.00%,2,0,100.00%
photocdn.hd.sohu.com,2,0.00%,5,3,40.00%
idp.springer.com,2,0.00%,2,0,100.00%
any.cdn-go.cn.sched.legopic1-dk.tdnsv6.com,2,0.00%,4,2,50.00%
api.geetest.com,2,0.00%,2,0,100.00%
o1069899.ingest.sentry.io,2,0.00%,2,0,100.00%
s2.hdslb.com,2,0.00%,2,0,100.00%
vcode-od.vivo.com.cn,2,0.00%,2,0,100.00%
db.auto.sina.com.cn,2,0.00%,2,0,100.00%
help.apple.com,2,0.00%,2,0,100.00%
e11408.d.akamaiedge.net,2,0.00%,2,0,100.00%
s.auto.sina.com.cn,2,0.00%,2,0,100.00%
pcstat.kugou.com,2,0.00%,2,0,100.00%
msg.csw.lenovo.com,2,0.00%,2,0,100.00%
download.api.bsb.baidu.com,2,0.00%,2,0,100.00%
dasheng03.com,2,0.00%,2,0,100.00%
startpage.foxitsoftware.com,2,0.00%,2,0,100.00%
ad.foxitreader.cn,2,0.00%,2,0,100.00%
globe-request.foxitservice.com,2,0.00%,2,0,100.00%
tv.360.cn,2,0.00%,2,0,100.00%
lookup-api.apple.com.edgekey.net,2,0.00%,2,0,100.00%
e16991.b.akamaiedge.net,2,0.00%,2,0,100.00%
app.wpscdn.cn,2,0.00%,4,2,50.00%
g1xd.mediav.com,2,0.00%,2,0,100.00%
xmpp007.hpeprint.com,2,0.00%,2,0,100.00%
ping-edge.smartscreen.microsoft.com,2,0.00%,2,0,100.00%
s19.cnzz.com,2,0.00%,2,0,100.00%
img.nga.178.com,2,0.00%,2,0,100.00%
www.baomi.org.cn,2,0.00%,2,0,100.00%
www.nsstec.org.cn,2,0.00%,2,0,100.00%
predownload-admin.g.mi.com,2,0.00%,2,0,100.00%
cloudcontrol.ai.xiaomi.com,2,0.00%,2,0,100.00%
pdc.micloud.xiaomi.net,2,0.00%,2,0,100.00%
galleryapi.micloud.xiaomi.net,2,0.00%,2,0,100.00%
api.ad.xiaomi.com,2,0.00%,2,0,100.00%
wifiapi.micloud.xiaomi.net,2,0.00%,2,0,100.00%
smsapi.micloud.xiaomi.net,2,0.00%,2,0,100.00%
bkvv.video.qq.com,2,0.00%,2,0,100.00%
33.push2his.eastmoney.com,2,0.00%,2,0,100.00%
softcenter.os3.win.nfschina.com,2,0.00%,2,0,100.00%
3.push2his.eastmoney.com,2,0.00%,2,0,100.00%
27.push2his.eastmoney.com,2,0.00%,2,0,100.00%
17.push2his.eastmoney.com,2,0.00%,2,0,100.00%
91.push2his.eastmoney.com,2,0.00%,2,0,100.00%
public-cdn.cloud.unitychina.cn,2,0.00%,2,0,100.00%
pc.ximalaya.com,2,0.00%,2,0,100.00%
ldc-fast.lenovo.com.cn,2,0.00%,2,0,100.00%
e8203.g.akamaiedge.net,2,0.00%,2,0,100.00%
ws.mmstat.com,2,0.00%,2,0,100.00%
38.courier-push-apple.com.akadns.net,2,0.00%,2,0,100.00%
onedscolprdneu03.northeurope.cloudapp.azure.com,2,0.00%,2,0,100.00%
3463d06de0ca9a15.jijifun.com,2,0.00%,2,0,100.00%
p36-imap.mail.me.com,2,0.00%,2,0,100.00%
p36-imap.mail.me.com.akadns.net,2,0.00%,2,0,100.00%
go.trouter.skype.com,2,0.00%,2,0,100.00%
oauth.intservices.aws.intellij.net,2,0.00%,2,0,100.00%
www.zybuluo.com,2,0.00%,2,0,100.00%
APAC05.azure-devices.net,2,0.00%,2,0,100.00%
telemetry.influxdata.com,2,0.00%,2,0,100.00%
archive.kylinos.cn,2,0.00%,2,0,100.00%
archive2.kylinos.cn,2,0.00%,2,0,100.00%
dl.ijinshan.com,2,0.00%,2,0,100.00%
cache.tv.qq.com,2,0.00%,3,1,66.67%
vm.gtimg.cn,2,0.00%,3,1,66.67%
grafana.net,2,0.00%,2,0,100.00%
33-courier.push.apple.com,2,0.00%,2,0,100.00%
stun.ekiga.net,2,0.00%,2,0,100.00%
firefox-settings-attachments.cdn.mozilla.net,2,0.00%,2,0,100.00%
tracker.openzim.org,2,0.00%,4,2,50.00%
signalings.verysync.cn,2,0.00%,2,0,100.00%
registry-1.docker.io,2,0.00%,2,0,100.00%
1.ubuntu.pool.ntp.org,2,0.00%,2,0,100.00%
s.xinshuru.com,2,0.00%,2,0,100.00%
mccontacts.mail.163.com,2,0.00%,2,0,100.00%
ccc.hpeprint.com,2,0.00%,2,0,100.00%
sp3.sangfor.com.cn,2,0.00%,2,0,100.00%
ocsp.digicert.cn,2,0.00%,2,0,100.00%
35-courier.push.apple.com,2,0.00%,2,0,100.00%
35.courier-push-apple.com.akadns.net,2,0.00%,2,0,100.00%
p213-quota.icloud.com.cn,2,0.00%,2,0,100.00%
api.appcues.net,2,0.00%,2,0,100.00%
mail.consearchgiffipic.ml,2,0.00%,2,0,100.00%
stun.chat.bilibili.com,2,0.00%,4,2,50.00%
pull-flv-l3-enc.douyincdn.com,2,0.00%,2,0,100.00%
pull-rtmp-f96.douyincdn.com,2,0.00%,2,0,100.00%
pull-rtmp-f13.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-l6-enc.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-hs-spe-f5.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-hs-spe-f5.douyincdn.com.c.volcfcdndvs.com,2,0.00%,2,0,100.00%
push-rtmp-hs-f5-encryption.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-hs-f5-encryption.douyincdn.com.c.volcfcdndvs.com,2,0.00%,2,0,100.00%
push-rtmp-f5.ihuoshanlive.com,2,0.00%,2,0,100.00%
push-rtmp-f5.ihuoshanlive.com.c.volcfcdndvs.com,2,0.00%,2,0,100.00%
pull-flv-vr-l26.douyincdn.com,2,0.00%,2,0,100.00%
pull-f5.douyincdn.com,2,0.00%,2,0,100.00%
pull-rtmp-f1.douyincdn.com,2,0.00%,2,0,100.00%
pull-rtmp-l1.ixigua.com,2,0.00%,2,0,100.00%
pull-hls-spe-l11.douyincdn.com,2,0.00%,2,0,100.00%
pull-hls-spe-l11.douyincdn.com.tlivecdn.com,2,0.00%,2,0,100.00%
pull-rtmp-l1-source.douyincdn.com,2,0.00%,2,0,100.00%
pull-flv-f96.douyincdn.com,2,0.00%,2,0,100.00%
pull-flv-f13.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-hs-f5.huoshanlive.com,2,0.00%,2,0,100.00%
push-rtmp-l11-cny.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-l6-cny.douyincdn.com,2,0.00%,2,0,100.00%
pull-flv-l11.douyincdn.com,2,0.00%,2,0,100.00%
pull-flv-l11.douyincdn.com.live.qcloudcdn.com,2,0.00%,2,0,100.00%
pull-flv-l11.douyincdn.com.sched.l10.tdnsv5.com,2,0.00%,2,0,100.00%
pull-hs-f5-encryption.flive.douyincdn.com,2,0.00%,2,0,100.00%
pull-hs-f5-encryption.flive.douyincdn.com.c.volcfcdndvs.com,2,0.00%,2,0,100.00%
pull-flv-f26.douyincdn.com,2,0.00%,2,0,100.00%
pull-hls-f6.douyincdn.com,2,0.00%,2,0,100.00%
pull-lls-spe-l1.douyincdn.com,2,0.00%,2,0,100.00%
pull-l3-cny.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-hs-f5.douyincdn.com,2,0.00%,2,0,100.00%
pull-hs-f5.flive.douyincdn.com,2,0.00%,2,0,100.00%
pull-tsl-l11.douyincdn.com,2,0.00%,2,0,100.00%
pull-spe-l3.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-vr-l1.douyincdn.com,2,0.00%,2,0,100.00%
pull-tsl-vr-l3.douyincdn.com,2,0.00%,2,0,100.00%
pull-vr-l3.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-hs-vr-f5.douyincdn.com,2,0.00%,2,0,100.00%
pull-f3-hs.pstatp.com,2,0.00%,2,0,100.00%
pull-tsl-hs-spe-f5.douyincdn.com,2,0.00%,2,0,100.00%
id.rlcdn.com,2,0.00%,2,0,100.00%
pull-flv-l11-source.douyincdn.com,2,0.00%,2,0,100.00%
image6v2.pubmnet.com,2,0.00%,2,0,100.00%
pull-f3.douyincdn.com,2,0.00%,2,0,100.00%
pull-hls-f5-tsl.douyincdn.com,2,0.00%,2,0,100.00%
pull-hls-f5-vs-tsl.douyincdn.com,2,0.00%,2,0,100.00%
pull-rtmp-f26.douyincdn.com,2,0.00%,2,0,100.00%
pull-flv-l29.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-f5-enc.douyincdn.com,2,0.00%,2,0,100.00%
push-rtmp-f5-enc.douyincdn.com.c.bytefcdn.com,2,0.00%,2,0,100.00%
pull-hls-vr-l11.douyincdn.com,2,0.00%,2,0,100.00%
pull-hls-vr-l11.douyincdn.com.tlivecdn.com,2,0.00%,2,0,100.00%
pull-f5-hot.flive.douyincdn.com,2,0.00%,2,0,100.00%
pull-flv-f5-enc.flive.douyincdn.com,2,0.00%,2,0,100.00%
pull-flv-vr-l11.douyincdn.com,2,0.00%,2,0,100.00%
pull-flv-l1-hs.pstatp.com,2,0.00%,2,0,100.00%
pull-rtmp-f1-hs.pstatp.com,2,0.00%,2,0,100.00%
pull-flv-spe-l26.douyincdn.com,2,0.00%,2,0,100.00%
pull-lls-l3.douyincdn.com,2,0.00%,2,0,100.00%
pull-hs-spe-f5.douyincdn.com,2,0.00%,2,0,100.00%
pull-hs-spe-f5.douyincdn.com.c.volcfcdndvs.com,2,0.00%,2,0,100.00%
onedscolprdeus13.eastus.cloudapp.azure.com,2,0.00%,2,0,100.00%
40.push2his.eastmoney.com,2,0.00%,2,0,100.00%
45.push2his.eastmoney.com,2,0.00%,2,0,100.00%
7.push2his.eastmoney.com,2,0.00%,2,0,100.00%
auth.hiwifi.com,2,0.00%,2,0,100.00%
18.push2his.eastmoney.com,2,0.00%,2,0,100.00%
14.push2his.eastmoney.com,2,0.00%,2,0,100.00%
55.push2his.eastmoney.com,2,0.00%,2,0,100.00%
48.push2his.eastmoney.com,2,0.00%,2,0,100.00%
kr10.graniterapids.com,2,0.00%,2,0,100.00%
adashx.ut.youku.com,2,0.00%,2,0,100.00%
odin.adobe.com,2,0.00%,2,0,100.00%
gasprice-proxy.herokuapp.com,2,0.00%,2,0,100.00%
fsigns.duba.net,2,0.00%,2,0,100.00%
manga.bilibili.com,2,0.00%,2,0,100.00%
search.bilibili.com,2,0.00%,4,2,50.00%
le3-api.game.bilibili.com,2,0.00%,2,0,100.00%
signlr-prod.core.vsengsaas.visualstudio.com,2,0.00%,2,0,100.00%
res-scanner.zhhainiao.com,2,0.00%,4,2,50.00%
api.my.avira.com,2,0.00%,2,0,100.00%
c124a10e0db5e4b9.jijifun.com,2,0.00%,2,0,100.00%
hub5pn.sandai.net,2,0.00%,2,0,100.00%
mail.ios.ac.cn,2,0.00%,2,0,100.00%
s1.cn.bing.net,2,0.00%,2,0,100.00%
e6e8c2dbaa69376ff90536bbc0eec4a0.clo.footprintdns.com,2,0.00%,2,0,100.00%
d3661cdf4a1387e40907d880475ef37e.nrb.footprintdns.com,2,0.00%,4,2,50.00%
upos-sz-mirrorali.bilivideo.com.w.kunluncan.com,2,0.00%,2,0,100.00%
spt.service.kugou.com,2,0.00%,2,0,100.00%
union-click.jd.com,2,0.00%,2,0,100.00%
cloud.tenable.com,2,0.00%,2,0,100.00%
hivoice-drcn.emui.dbankcloud.com,2,0.00%,2,0,100.00%
common.docer.wps.cn,2,0.00%,2,0,100.00%
gecko-pangle-hl.snssdk.com,2,0.00%,2,0,100.00%
movie.douban.com,2,0.00%,2,0,100.00%
m.douban.com,2,0.00%,2,0,100.00%
fundin.douban.com,2,0.00%,2,0,100.00%
api.health.comm.miui.com,2,0.00%,2,0,100.00%
vip-rec.ksord.com,2,0.00%,2,0,100.00%
nav.smartscreen.microsoft.com,2,0.00%,2,0,100.00%
fp.msedge.net,2,0.00%,2,0,100.00%
www.aminer.cn,2,0.00%,2,0,100.00%
www.ict.ac.cn,2,0.00%,2,0,100.00%
filedownload.csw.lenovo.com,2,0.00%,2,0,100.00%
data.ie.sogou.com,2,0.00%,2,0,100.00%
v9-default.365yg.com,2,0.00%,2,0,100.00%
extie.sogoucdn.com,2,0.00%,2,0,100.00%
infoc0.duba.net,2,0.00%,2,0,100.00%
nd-static.bdstatic.com,2,0.00%,2,0,100.00%
webpush.pan.baidu.com,2,0.00%,2,0,100.00%
xlab.baidu.com,2,0.00%,2,0,100.00%
m.xinminweekly.com.cn,2,0.00%,2,0,100.00%
contentcenter-videovali-drcn.dbankcdn.cn,2,0.00%,4,2,50.00%
misc.xinmin.cn,2,0.00%,2,0,100.00%
tongji.xinmin.cn,2,0.00%,2,0,100.00%
rb122n.jomodns.com,2,0.00%,2,0,100.00%
qd.baidupcs.com,2,0.00%,2,0,100.00%
www.baidupcs.com,2,0.00%,2,0,100.00%
vp.hexin.cn,2,0.00%,2,0,100.00%
cdn.ghostery.com,2,0.00%,4,2,50.00%
configsvr.msf.3g.qq.com,2,0.00%,2,0,100.00%
clickstream-data.srcgsre.com,2,0.00%,2,0,100.00%
81.push2his.eastmoney.com,2,0.00%,2,0,100.00%
59.push2his.eastmoney.com,2,0.00%,2,0,100.00%
disc601.prod.do.dsp.mp.microsoft.com,2,0.00%,2,0,100.00%
disc601.prod.do.dsp.mp.microsoft.com.edgekey.net,2,0.00%,2,0,100.00%
e12358.g.akamaiedge.net,2,0.00%,2,0,100.00%
20.courier-push-apple.com.akadns.net,2,0.00%,2,0,100.00%
prod.mrodevicemgr.live.com.akadns.net,2,0.00%,4,2,50.00%
fa000000005.resources.office.net,2,0.00%,4,2,50.00%
10.courier-push-apple.com.akadns.net,2,0.00%,2,0,100.00%
gateway.battlenet.com.cn,2,0.00%,2,0,100.00%
a1737.b.akamai.net,2,0.00%,2,0,100.00%
api.webtest.net.edgekey.net,2,0.00%,2,0,100.00%
e96286.i.akamaiedge.net,2,0.00%,2,0,100.00%
down.anticheatexpert.com.wsdvs.com,2,0.00%,2,0,100.00%
seupdate.360qhcdn.com,2,0.00%,2,0,100.00%
8.courier-push-apple.com.akadns.net,2,0.00%,2,0,100.00%
33.courier-push-apple.com.akadns.net,2,0.00%,2,0,100.00%
valid.origin-apple.com.akadns.net,2,0.00%,2,0,100.00%
valid-cn.origin-apple.com.akadns.net,2,0.00%,2,0,100.00%
12-courier.push.apple.com,2,0.00%,2,0,100.00%
dc1-file.ksn.kaspersky-labs.com,2,0.00%,2,0,100.00%
onedriveclucprodbn20027.blob.core.windows.net,2,0.00%,2,0,100.00%
beta.audiobro.com,2,0.00%,2,0,100.00%
ocws.officeapps.live.com,2,0.00%,2,0,100.00%
ichannel.snssdk.com,2,0.00%,2,0,100.00%
tracker.pussytorrents.org,2,0.00%,3,1,66.67%
discovery-v4-2.verysync.cn,2,0.00%,2,0,100.00%
opentracker.acgnx.se,2,0.00%,4,2,50.00%
www.kanjiantu.com,2,0.00%,2,0,100.00%
ccm-frontier-hl.feishu.cn,2,0.00%,2,0,100.00%
umdc.alibaba-inc.com,2,0.00%,2,0,100.00%
mozilla.org,1,0.00%,1,0,100.00%
livegetwesteurope.cloudapp.net,1,0.00%,1,0,100.00%
sa2-prod-msgsearch-1.cloudapp.net,1,0.00%,1,0,100.00%
sconsentit911.cloudapp.net,1,0.00%,1,0,100.00%
k-9999.k-msedge.net,1,0.00%,1,0,100.00%
people-service-prod-asse-arm-a.southeastasia.cloudapp.azure.com,1,0.00%,1,0,100.00%
ip.azeus1-client-s.msnmessenger.msn.com.akadns.net,1,0.00%,1,0,100.00%
fpc.msedge.net,1,0.00%,2,1,50.00%
4.perf.msedge.net,1,0.00%,2,1,50.00%
b-aps-asea-01-skype.cloudapp.net,1,0.00%,1,0,100.00%
cn-sdyt-cu-01-26.bilivideo.com,1,0.00%,1,0,100.00%
gsas.idms-apple.com.akadns.net,1,0.00%,1,0,100.00%
browser.pipe.aria.microsoft.com,1,0.00%,2,1,50.00%
browser.events.data.trafficmanager.net,1,0.00%,2,1,50.00%
teams-events-data.trafficmanager.net,1,0.00%,2,1,50.00%
onedscolprdeus12.eastus.cloudapp.azure.com,1,0.00%,1,0,100.00%
e11294.g.akamaiedge.net,1,0.00%,1,0,100.00%
jnn-pa.googleapis.com,1,0.00%,2,1,50.00%
lcs-cops.adobe.io,1,0.00%,1,0,100.00%
frenchofengland.ace.fordham.edu,1,0.00%,1,0,100.00%
gsp64-ssl.ls.apple.com,1,0.00%,1,0,100.00%
edifice.opencityapps.org,1,0.00%,1,0,100.00%
www.blackcats-games.net,1,0.00%,1,0,100.00%
tracker.lelux.fi,1,0.00%,1,0,100.00%
silk.lx.netease.com,1,0.00%,1,0,100.00%
bigdata.g60.letvlb.com,1,0.00%,1,0,100.00%
notify3.note.youdao.com,1,0.00%,2,1,50.00%
onedscolprdfrc06.francecentral.cloudapp.azure.com,1,0.00%,1,0,100.00%
www.cntv.cn,1,0.00%,2,1,50.00%
tv.sohu.com,1,0.00%,2,1,50.00%
gs.a.sohu.com,1,0.00%,2,1,50.00%
bl3301.storage.live.com,1,0.00%,2,1,50.00%
www.126.com,1,0.00%,1,0,100.00%
any.edge.bing.com,1,0.00%,1,0,100.00%
mms-voice.cdn.bcebos.com,1,0.00%,1,0,100.00%
openlocation-drcn.platform.dbankcloud.com,1,0.00%,2,1,50.00%
onedscolprdeus08.eastus.cloudapp.azure.com,1,0.00%,2,1,50.00%
bn02pap001.storage.live.com,1,0.00%,2,1,50.00%
biociclo.agri.cl,1,0.00%,1,0,100.00%
cainiao-app-logs.cn-zhangjiakou.log.aliyuncs.com,1,0.00%,1,0,100.00%
iknowpc.bdimg.com,1,0.00%,1,0,100.00%
gss0.bdstatic.com,1,0.00%,1,0,100.00%
himg.bdimg.com,1,0.00%,3,2,33.33%
31-courier.push.apple.com,1,0.00%,1,0,100.00%
p3.a.yximgs.com,1,0.00%,3,2,33.33%
www.kuaishou.com,1,0.00%,1,0,100.00%
hq.sinajs.cn,1,0.00%,1,0,100.00%
onedscolprdgwc05.germanywestcentral.cloudapp.azure.com,1,0.00%,1,0,100.00%
ib.anycast.adnxs.com,1,0.00%,1,0,100.00%
dnkeeper.platform.dbankcloud.cn,1,0.00%,1,0,100.00%
hag-drcn.op.hicloud.com,1,0.00%,1,0,100.00%
metrics1.data.hicloud.com,1,0.00%,1,0,100.00%
ac-mqgidvz-shard-00-00.nmmxpgl.mongodb.net,1,0.00%,1,0,100.00%
ac-mqgidvz-shard-00-01.nmmxpgl.mongodb.net,1,0.00%,1,0,100.00%
ac-mqgidvz-shard-00-02.nmmxpgl.mongodb.net,1,0.00%,1,0,100.00%
genuine.adobe.com,1,0.00%,1,0,100.00%
gocart-web-prod-ue1-477818442.us-east-1.elb.amazonaws.com,1,0.00%,1,0,100.00%
api.im.qcloud.com,1,0.00%,1,0,100.00%
zn_0pxrmhobblncaad-hpsupport.siteintercept.qualtrics.com,1,0.00%,1,0,100.00%
udc-neb.kampyle.com,1,0.00%,1,0,100.00%
siteintercept.qualtrics.com,1,0.00%,1,0,100.00%
rc10-g5.oray.com,1,0.00%,1,0,100.00%
wx1.sinaimg.cn,1,0.00%,7,6,14.29%
h5.sinaimg.cn,1,0.00%,6,5,16.67%
www.amap.com,1,0.00%,1,0,100.00%
a.amap.com,1,0.00%,1,0,100.00%
log.mmstat.com,1,0.00%,1,0,100.00%
w.cnzz.com,1,0.00%,1,0,100.00%
p5.a.yximgs.com,1,0.00%,1,0,100.00%
oimagec1.ydstatic.com,1,0.00%,1,0,100.00%
dsp-impr2.youdao.com,1,0.00%,1,0,100.00%
ws-keyboard.shouji.sogou.com,1,0.00%,1,0,100.00%
mercury.jd.com,1,0.00%,1,0,100.00%
cd.jd.com,1,0.00%,1,0,100.00%
club.jd.com,1,0.00%,1,0,100.00%
question.jd.com,1,0.00%,1,0,100.00%
img30.360buyimg.com,1,0.00%,1,0,100.00%
fts.jd.com,1,0.00%,1,0,100.00%
www.iie.cas.cn,1,0.00%,1,0,100.00%
iie.arp.cn,1,0.00%,1,0,100.00%
cdn1.ime.sogou.com,1,0.00%,1,0,100.00%
gia.jd.com,1,0.00%,1,0,100.00%
mall.jd.com,1,0.00%,1,0,100.00%
chat1.jd.com,1,0.00%,1,0,100.00%
passport.jd.com,1,0.00%,1,0,100.00%
misc.360buyimg.com,1,0.00%,1,0,100.00%
jscss.360buyimg.com,1,0.00%,1,0,100.00%
prod.roaming1.live.com.akadns.net,1,0.00%,1,0,100.00%
asia.roaming1.live.com.akadns.net,1,0.00%,1,0,100.00%
gias.jd.com,1,0.00%,1,0,100.00%
img20.360buyimg.com,1,0.00%,1,0,100.00%
cds.3.cn,1,0.00%,1,0,100.00%
wl.jd.com,1,0.00%,1,0,100.00%
blackhole-m.m.jd.com,1,0.00%,1,0,100.00%
f-mall.jd.com,1,0.00%,1,0,100.00%
module-jshop.jd.com,1,0.00%,1,0,100.00%
jscss.jd.com,1,0.00%,1,0,100.00%
cart.jd.com,1,0.00%,1,0,100.00%
static.360buyimg.com,1,0.00%,1,0,100.00%
qrimg.jd.com,1,0.00%,1,0,100.00%
wd-prod-cp-as-southeast-4-fe.southeastasia.cloudapp.azure.com,1,0.00%,1,0,100.00%
v1.kwaicdn.com,1,0.00%,2,1,50.00%
cn-zjk-ali-r001.router.teamviewer.cn,1,0.00%,1,0,100.00%
search.ecnu.cf,1,0.00%,1,0,100.00%
1266287590.rsc.cdn77.org,1,0.00%,2,1,50.00%
images.ppa030cjklwmlkkluiiah3nddnc.com,1,0.00%,1,0,100.00%
cf.aliyun.com,1,0.00%,2,1,50.00%
aeis.alicdn.com,1,0.00%,2,1,50.00%
static.ppa030cjklwmlkkluiiah3nddnc.com,1,0.00%,1,0,100.00%
linux.kite.com,1,0.00%,1,0,100.00%
t.vip.com,1,0.00%,1,0,100.00%
ms.vipstatic.com,1,0.00%,1,0,100.00%
a.vpimg1.com,1,0.00%,1,0,100.00%
sc.appvipshop.com,1,0.00%,1,0,100.00%
a.vpimg2.com,1,0.00%,1,0,100.00%
acs.vip.com,1,0.00%,1,0,100.00%
blog.vip.com,1,0.00%,1,0,100.00%
detail.vip.com,1,0.00%,1,0,100.00%
h5rsc.vip.com,1,0.00%,1,0,100.00%
help.vip.com,1,0.00%,1,0,100.00%
iclub.vip.com,1,0.00%,1,0,100.00%
ips.corp.vipshop.com,1,0.00%,1,0,100.00%
m.vip.com,1,0.00%,1,0,100.00%
order.vip.com,1,0.00%,1,0,100.00%
b.appsimg.com,1,0.00%,1,0,100.00%
h2.appsimg.com,1,0.00%,1,0,100.00%
skin.se.360.cn,1,0.00%,1,0,100.00%
pcapi.vip.com,1,0.00%,1,0,100.00%
s2.vipstatic.com,1,0.00%,1,0,100.00%
jr.vip.com,1,0.00%,1,0,100.00%
myvpal.vip.com,1,0.00%,1,0,100.00%
passport.vip.com,1,0.00%,1,0,100.00%
category.vip.com,1,0.00%,1,0,100.00%
pgdt.gtimg.cn,1,0.00%,1,0,100.00%
stackoverflow.com,1,0.00%,1,0,100.00%
job.vip.com,1,0.00%,1,0,100.00%
xyt.xinchacha.com,1,0.00%,1,0,100.00%
lapp.corp.vipshop.com,1,0.00%,1,0,100.00%
weiquan.vip.com,1,0.00%,1,0,100.00%
www.12377.cn,1,0.00%,2,1,50.00%
www.beian.gov.cn,1,0.00%,1,0,100.00%
www.gdjubao.cn,1,0.00%,1,0,100.00%
400.vip.com,1,0.00%,1,0,100.00%
xms.17win.com,1,0.00%,1,0,100.00%
184-15-25-249.dr01.chtn.wv.frontiernet.net,1,0.00%,1,0,100.00%
site.browser.360.cn,1,0.00%,1,0,100.00%
conf.cipsup.cn,1,0.00%,1,0,100.00%
log.ys7.com,1,0.00%,1,0,100.00%
tracker.zemoj.com,1,0.00%,1,0,100.00%
vps02.net.orel.ru,1,0.00%,1,0,100.00%
bubu.mapfactor.com,1,0.00%,1,0,100.00%
fe.dealclub.de,1,0.00%,1,0,100.00%
mts.tvbit.co,1,0.00%,1,0,100.00%
comtrade.un.org,1,0.00%,1,0,100.00%
u.zyinfotech.com,1,0.00%,1,0,100.00%
www.81.cn,1,0.00%,2,1,50.00%
mp.360.cn,1,0.00%,1,0,100.00%
msgcenter.wps.cn,1,0.00%,1,0,100.00%
log.u.wps.cn,1,0.00%,1,0,100.00%
update2.sangfor.net,1,0.00%,1,0,100.00%
update3.sangfor.net,1,0.00%,1,0,100.00%
smtp.cstnet.cn,1,0.00%,1,0,100.00%
wxsnsdy.wxs.qq.com,1,0.00%,2,1,50.00%
uhf.microsoft.com,1,0.00%,2,1,50.00%
static.bshare.cn,1,0.00%,1,0,100.00%
apps.mzstatic.com,1,0.00%,2,1,50.00%
www.bangkokbank.com,1,0.00%,1,0,100.00%
d33vwaa6rdensn.cloudfront.net,1,0.00%,1,0,100.00%
www.360kuai.com,1,0.00%,1,0,100.00%
www.amazon.co,1,0.00%,1,0,100.00%
data.osdknw.com,1,0.00%,1,0,100.00%
addons.g-fox.cn.w.kunlunca.com,1,0.00%,1,0,100.00%
bookmarks-ssl.firefoxchina.cn.wswebpic.com,1,0.00%,1,0,100.00%
www.download.windowsupdate.com,1,0.00%,2,1,50.00%
offlintab.firefoxchina.cn.wscdns.com,1,0.00%,1,0,100.00%
img1.wywyx.com.w.kunlunca.com,1,0.00%,1,0,100.00%
c.bing.com,1,0.00%,10,9,10.00%
zoom.us,1,0.00%,1,0,100.00%
sp3.baidu.com,1,0.00%,2,1,50.00%
api.wallpaper.xzdesktop.cqttech.com,1,0.00%,1,0,100.00%
darwin.qianxin.com,1,0.00%,1,0,100.00%
wd-prod-cp-as-southeast-1-fe.southeastasia.cloudapp.azure.com,1,0.00%,1,0,100.00%
fg.download.windowsupdate.com.mwcname.com,1,0.00%,2,1,50.00%
onedscolprdjpe04.japaneast.cloudapp.azure.com,1,0.00%,1,0,100.00%
blob.dsm07prdstr09a.store.core.windows.net,1,0.00%,1,0,100.00%
init-cdn.itunes-apple.com.akadns.net,1,0.00%,2,1,50.00%
settings-prod-eus2-2.eastus2.cloudapp.azure.com,1,0.00%,1,0,100.00%
oneocsp-microsoft-com.a-0003.a-msedge.net,1,0.00%,2,1,50.00%
wd-prod-ss-as-southeast-3-fe.southeastasia.cloudapp.azure.com,1,0.00%,1,0,100.00%
dailyupdate.wangwang.taobao.com.danuoyi.tbcache.com,1,0.00%,1,0,100.00%
configuration-server-lb-1105093370.us-east-1.elb.amazonaws.com,1,0.00%,1,0,100.00%
autodiscover.ios.ac.cn,1,0.00%,1,0,100.00%
tracker.opentrackr.org,1,0.00%,1,0,100.00%
anv.duba.net,1,0.00%,1,0,100.00%
shop.darickpay.com,1,0.00%,1,0,100.00%
swupmf.adobe.com,1,0.00%,2,1,50.00%
teams.events.data.microsoft.com,1,0.00%,2,1,50.00%
ac-dun.security.ntes53.netease.com,1,0.00%,2,1,50.00%
loc.map.baidu.com,1,0.00%,4,3,25.00%
mcs.zijieapi.com,1,0.00%,2,1,50.00%
driverupdate.lenovo.com.cn,1,0.00%,2,1,50.00%
wildcard46.go-mpulse.net.edgekey.net,1,0.00%,2,1,50.00%
dm2306.storage.live.com,1,0.00%,1,0,100.00%
onedriveclucproddm20009.blob.core.windows.net,1,0.00%,1,0,100.00%
ieonlinews.trafficmanager.NET,1,0.00%,2,1,50.00%
smartdl.lenovo.com.cn,1,0.00%,1,0,100.00%
